FID,Comuna,type,Shape__Length,Year,hora_del_dia,dia_semana,mes,target
308762,YUMBEL,track,138.025492576341,2022,11,5,11,0
112143,PENCO,living_street,68.1121512628811,2022,11,2,8,0
200879,SANTA BÁRBARA,residential,243.107089417088,2023,2,6,3,0
100368,MULCHÉN,motorway_link,152.136498110489,2023,13,5,7,0
312392,SAN PEDRO DE LA PAZ,unclassified,286.220366641837,2021,9,1,12,0
38693,LOS ÁNGELES,residential,262.279101107299,2023,15,3,2,0
174921,CHIGUAYANTE,service,100.640753811946,2023,0,3,5,0
238210,SAN IGNACIO,unclassified,4463.0989114092,2021,9,1,4,0
32565,CHILLÁN,residential,98.9703730092247,2021,3,5,8,0
38072,TALCAHUANO,tertiary,860.245210361463,2023,9,1,5,0
302800,TOMÉ,track,769.627728468789,2022,12,0,5,0
311511,CONCEPCIÓN,track,208.927143083014,2023,5,5,2,0
189987,CORONEL,residential,863.250261839297,2023,16,0,8,0
126857,LOTA,living_street,76.8252196861404,2023,17,4,9,0
163884,CAÑETE,residential,57.4431534304559,2021,23,0,1,0
130555,CURANILAHUE,residential,161.464594852899,2021,0,4,7,0
81740,LOS ÁNGELES,residential,376.626753377438,2021,15,3,9,0
161760,SAN PEDRO DE LA PAZ,residential,159.91927092467,2022,18,0,5,0
315256,LOS ÁNGELES,secondary,222.27503116829,2022,5,0,1,0
74473,LOS ÁNGELES,living_street,84.7830774133514,2022,20,0,8,0
74351,LOS ÁNGELES,living_street,65.2845416872057,2022,14,5,12,0
264805,SAN CARLOS,living_street,112.364942543021,2023,9,5,11,0
301314,CHIGUAYANTE,residential,1293.29492120091,2021,4,6,7,0
308371,CONCEPCIÓN,service,141.491986267305,2023,13,3,7,0
129831,CONCEPCIÓN,residential,337.897962475595,2021,13,1,2,0
159218,CHILLÁN,residential,37.7650486880382,2023,6,5,10,0
213601,HUALPÉN,secondary,32.6469645939625,2022,11,6,12,0
31959,CONCEPCIÓN,residential,218.597083576715,2022,11,0,2,0
302822,TOMÉ,residential,17.5531748720646,2022,8,5,2,0
34592,CHILLÁN,living_street,42.6429869738808,2023,17,1,11,0
312436,SAN PEDRO DE LA PAZ,trunk,455.039583890804,2021,0,1,10,0
135527,FLORIDA,residential,298.400463822077,2021,2,3,8,0
94804,ARAUCO,residential,1695.1639612861,2023,22,2,10,0
32218,CHILLÁN,residential,225.613268102097,2023,18,1,10,0
305686,LOS ÁNGELES,residential,30.2333662990884,2023,0,3,11,0
102619,CORONEL,living_street,601.943994730474,2023,11,5,3,0
44561,TALCAHUANO,residential,130.981768782992,2023,6,4,3,0
278666,YUMBEL,unclassified,341.386003550133,2023,23,3,11,0
204413,TUCAPEL,primary,19.7537863029612,2022,7,4,4,0
315562,LOS ÁNGELES,primary,22.4427235686247,2023,6,3,2,0
22417,COELEMU,unclassified,12156.821632709,2022,1,2,12,0
295308,COELEMU,residential,72.9266372710489,2022,16,5,12,0
170242,LOS ÁNGELES,residential,447.96885009163,2021,6,3,8,0
77033,CABRERO,residential,118.383344833328,2022,18,2,5,0
279905,CORONEL,footway,88.5234592071841,2023,0,5,9,0
18353,CONTULMO,tertiary,8075.94396902902,2021,4,2,11,0
128563,SAN PEDRO DE LA PAZ,residential,427.518418820844,2023,21,6,9,0
299524,SAN PEDRO DE LA PAZ,path,5435.31064529315,2022,0,6,3,0
9234,CHILLÁN,residential,565.132936585675,2021,10,0,11,0
22579,TIRÚA,tertiary,7683.45882739192,2022,1,5,1,0
26876,CHILLÁN,residential,335.601781545564,2021,23,1,6,0
283919,SAN IGNACIO,primary,1036.87922611304,2021,3,6,4,0
130398,MULCHÉN,living_street,122.272883366882,2021,7,1,9,0
114354,SAN PEDRO DE LA PAZ,tertiary,564.471665798466,2021,9,6,2,0
209739,BULNES,service,194.244845773073,2021,2,6,7,0
98214,PINTO,primary,5096.50607944067,2022,2,3,1,0
74409,LOS ÁNGELES,living_street,102.280164499651,2023,16,6,7,0
313040,YUMBEL,footway,926.331264993427,2023,17,2,6,0
125041,SAN PEDRO DE LA PAZ,service,53.3878318468489,2022,23,0,1,0
287853,ARAUCO,residential,327.486725229762,2021,23,0,2,0
216691,QUIRIHUE,residential,1281.05527057807,2023,22,0,5,0
126694,CONCEPCIÓN,secondary_link,36.4586285016961,2022,12,1,3,0
111722,NACIMIENTO,residential,69.2995348290693,2023,10,1,2,0
154116,CHILLÁN,residential,119.519572242921,2021,3,3,3,0
150546,SAN CARLOS,residential,162.845770730413,2022,8,6,8,0
39790,PINTO,track,70.159306435438,2023,3,1,1,0
44331,CONCEPCIÓN,residential,108.897248453077,2022,23,0,1,0
146323,LOTA,residential,17.2714075609175,2022,7,5,4,0
22117,QUILLECO,tertiary,2732.11583801373,2021,5,3,6,0
179510,SAN PEDRO DE LA PAZ,living_street,50.8893015033072,2021,17,6,3,0
175062,HUALQUI,living_street,59.5760675600143,2021,6,2,10,0
192394,YUNGAY,footway,229.069062959267,2022,19,5,2,0
92641,CHILLÁN,residential,107.985819586815,2021,8,6,1,0
111440,CORONEL,living_street,295.214250746255,2021,18,1,8,0
23672,CONCEPCIÓN,trunk,123.455799166926,2022,6,2,1,0
192811,LOS ÁNGELES,motorway,17.7388251387393,2022,14,6,1,0
28825,HUALPÉN,residential,230.680542478694,2022,2,6,8,0
62929,TALCAHUANO,residential,171.997769107846,2023,18,2,5,0
156678,CHIGUAYANTE,living_street,42.5157476421268,2021,5,2,9,0
43977,CHIGUAYANTE,residential,92.5286305489271,2022,19,5,10,0
37561,CONCEPCIÓN,living_street,193.869504907798,2022,16,0,11,0
229990,TALCAHUANO,residential,97.2780006228342,2023,14,5,11,0
274753,LOS ÁNGELES,secondary,11.8577175971524,2021,3,0,12,0
135528,FLORIDA,living_street,128.874674722149,2023,19,1,10,0
132829,HUALPÉN,unclassified,337.074017243448,2022,14,6,1,0
40774,CHIGUAYANTE,residential,228.162408252335,2022,23,1,4,0
216934,CHILLÁN VIEJO,motorway_link,118.331536747501,2022,17,5,2,0
94843,LEBU,residential,121.825157005805,2023,10,3,5,0
188982,QUILLECO,residential,98.1144936093491,2021,17,0,3,0
82548,LOS ÁNGELES,living_street,201.742715868582,2021,17,6,11,0
200855,SANTA BÁRBARA,living_street,150.796510506263,2023,14,1,4,0
199409,CHILLÁN,residential,565.369487516881,2021,12,4,3,0
170209,LOS ÁNGELES,living_street,289.942300419672,2021,23,2,4,0
83462,LOS ÁNGELES,residential,41.9716748973629,2022,4,2,11,0
259260,ARAUCO,road,158.004212939472,2022,19,0,8,0
163634,CHILLÁN,residential,14.6993978426004,2023,6,1,6,0
124721,CONCEPCIÓN,living_street,62.8097481179748,2021,5,5,7,0
115151,TALCAHUANO,tertiary,91.3761684525706,2023,0,0,2,0
55285,TREGUACO,residential,2207.72146185,2021,23,2,8,0
135994,SAN IGNACIO,residential,304.932800941109,2023,14,2,10,0
173321,CONCEPCIÓN,steps,20.4521011486716,2021,10,1,11,0
77214,SANTA BÁRBARA,residential,557.170373931453,2023,7,1,3,0
244052,LEBU,footway,82.2622984249093,2023,21,6,3,0
127976,SAN PEDRO DE LA PAZ,secondary,198.260493870637,2022,4,1,1,0
7762,COIHUECO,secondary,9205.08386925758,2023,9,1,7,0
178775,CONCEPCIÓN,footway,27.4200620053327,2021,1,5,7,0
163781,CAÑETE,residential,69.4335061880862,2021,2,5,4,0
150617,SAN CARLOS,track,377.451862302969,2023,5,5,6,0
124759,CONCEPCIÓN,service,9.74633606586853,2022,1,3,12,0
22131,NINHUE,unclassified,5503.8927239103,2023,11,2,10,0
298752,LOS ÁNGELES,track,92.0235737469874,2022,4,3,5,0
284323,CONCEPCIÓN,footway,85.5573859448704,2022,3,4,3,0
154318,TOMÉ,residential,746.952841851481,2022,9,6,2,0
315489,CONCEPCIÓN,pedestrian,12.3366221908451,2022,12,2,8,0
123858,HUALPÉN,residential,445.634079664982,2023,6,5,7,0
114763,CONCEPCIÓN,footway,132.730415930083,2023,8,1,12,0
83944,CABRERO,living_street,137.82132432632,2022,7,4,1,0
112075,PENCO,primary,147.185779301466,2023,21,3,3,0
94764,LOTA,living_street,161.421494969229,2022,8,6,2,0
115416,SAN PEDRO DE LA PAZ,tertiary,100.87122504527,2021,19,6,4,0
276491,SANTA BÁRBARA,footway,156.275064124415,2021,13,1,6,0
163909,LEBU,residential,247.315051631834,2021,0,3,1,0
26868,CHILLÁN,residential,438.789455380836,2021,13,4,4,0
310247,CONCEPCIÓN,footway,129.504943359999,2023,14,1,6,0
130797,CONCEPCIÓN,tertiary,305.181973072232,2022,12,1,2,0
111920,CORONEL,residential,97.0106546247206,2021,13,2,6,0
173350,CONCEPCIÓN,steps,6.8846662488417,2022,2,4,4,0
160586,CHILLÁN,pedestrian,55.6524135605236,2023,20,6,1,0
82959,LOS ÁNGELES,living_street,122.811224825151,2021,16,2,8,0
111665,CORONEL,living_street,67.6597492043492,2021,18,3,4,0
41325,PENCO,tertiary,63.4046178589717,2023,9,1,6,0
222584,MULCHÉN,unclassified,3992.86776849168,2022,19,6,4,0
178771,CONCEPCIÓN,footway,71.0320264099722,2021,8,3,5,0
32165,CHILLÁN,residential,103.642255534937,2023,20,3,9,0
166762,SAN CARLOS,path,243.936525679498,2022,17,6,1,0
125695,CONCEPCIÓN,living_street,68.1527454545583,2023,5,2,1,0
206834,ANTUCO,tertiary,1496.150522771,2022,15,0,5,0
310820,TIRÚA,track,1571.59236503982,2023,20,5,1,0
297527,NINHUE,footway,38.3400170949851,2022,6,4,10,0
55277,EL CARMEN,track,502.566612959356,2021,22,4,6,0
141924,CHIGUAYANTE,living_street,122.53290448092,2021,13,2,6,0
55668,CHILLÁN VIEJO,footway,68.4438879345445,2022,5,0,6,0
315842,CONCEPCIÓN,service,101.527029539844,2023,21,2,9,0
213718,QUIRIHUE,track,1152.66316794323,2023,11,5,11,0
172511,YUNGAY,unclassified,127.919934701125,2022,1,2,4,0
127744,CONCEPCIÓN,living_street,231.330093452603,2022,21,5,9,0
145660,HUALPÉN,residential,35.7875990868298,2023,2,6,9,0
100351,MULCHÉN,unclassified,3440.58377528561,2022,11,3,4,0
190364,TUCAPEL,residential,168.162302540841,2021,21,5,12,0
280255,CORONEL,residential,314.270359053196,2023,20,3,5,0
128599,SAN PEDRO DE LA PAZ,living_street,165.439108171687,2022,19,2,5,0
167776,PENCO,trunk,598.587843959021,2023,22,4,9,0
84200,MULCHÉN,residential,1566.56932039917,2022,15,0,5,0
205862,ARAUCO,living_street,164.696745260894,2021,15,2,2,0
54015,TALCAHUANO,tertiary,29.3979432267706,2022,18,3,2,0
123681,HUALPÉN,living_street,185.727731926877,2023,9,5,11,0
303609,CURANILAHUE,track,217.695483609428,2023,7,5,9,0
137342,HUALQUI,residential,427.991879998515,2023,7,0,12,0
82505,LOS ÁNGELES,living_street,60.7485400228273,2021,9,1,1,0
175969,LOS ÁNGELES,residential,100.793502789668,2023,14,3,6,0
92762,LOS ÁNGELES,unclassified,5214.10453881605,2022,6,3,7,0
130581,CURANILAHUE,residential,239.725041253337,2021,20,5,8,0
37752,PINTO,secondary,545.40798383272,2022,7,5,8,0
111841,NACIMIENTO,residential,169.357302686533,2023,7,4,9,0
179191,LOS ÁNGELES,living_street,47.3057418091723,2023,2,0,8,0
163842,CAÑETE,track,221.20675867045,2023,14,5,9,0
174738,TALCAHUANO,track,514.503336267826,2021,20,6,1,0
165817,LOS ÁNGELES,footway,16.9400679065486,2023,17,6,1,0
171805,CONCEPCIÓN,residential,139.535990491189,2023,20,0,10,0
127904,CONCEPCIÓN,living_street,91.5803377138051,2021,15,2,4,0
207807,CHILLÁN,track,700.153639381901,2022,10,4,11,0
174271,TALCAHUANO,residential,834.277892216035,2022,9,1,12,0
175571,CORONEL,residential,79.7713437689465,2023,21,5,10,0
182380,LOS ÁNGELES,service,8.93636862743163,2021,5,1,4,0
259151,LOS ÁNGELES,residential,22.9526024419907,2021,20,0,10,0
83426,LOS ÁNGELES,living_street,70.2354691505322,2022,2,0,7,0
127506,YUMBEL,living_street,105.823751294002,2021,17,3,8,0
315245,LOS ÁNGELES,service,45.774912643003,2023,4,0,4,0
22428,SAN CARLOS,tertiary,2.46280138810504,2023,14,6,2,0
38126,TALCAHUANO,residential,135.021756091747,2021,22,5,11,0
260846,SANTA BÁRBARA,unclassified,555.309176785573,2021,16,2,5,0
40858,NINHUE,track,349.133491814988,2022,12,2,9,0
76688,LOS ÁNGELES,living_street,184.499332202124,2023,17,2,11,0
32402,CHILLÁN,residential,112.480101997302,2021,13,3,3,0
268205,CORONEL,motorway_link,320.95929796453,2021,22,4,8,0
69969,BULNES,secondary,323.464335074118,2023,10,6,4,0
37621,CONCEPCIÓN,living_street,92.4331264807775,2021,10,2,7,0
31839,CONCEPCIÓN,residential,386.109193849363,2022,3,0,1,0
40670,LOS ÁNGELES,residential,345.236973172646,2021,12,0,12,0
23025,LOS ÁNGELES,tertiary,5273.0355774922,2023,18,4,6,0
241804,YUNGAY,track,159.856132498596,2021,12,2,4,0
145612,HUALPÉN,residential,253.957895865425,2021,12,3,5,0
312489,SAN PEDRO DE LA PAZ,tertiary,314.988348290963,2022,3,5,5,0
128964,TOMÉ,tertiary,10657.8179430256,2023,16,1,4,0
128440,SAN PEDRO DE LA PAZ,residential,150.878732242257,2023,1,2,9,0
184721,LOS ÁNGELES,unclassified,4626.11065096477,2022,19,1,10,0
41345,PENCO,residential,194.782146576549,2021,6,2,7,0
295014,CABRERO,tertiary,9688.85600548647,2023,3,4,7,0
111825,NACIMIENTO,residential,168.745258050526,2021,13,3,8,0
130855,HUALPÉN,residential,698.917993531507,2022,0,0,2,0
279960,CORONEL,track,828.540517784719,2022,19,5,5,0
80614,LOS ÁNGELES,residential,157.168697635047,2021,8,1,3,0
163782,CAÑETE,living_street,218.870227455751,2021,13,3,11,0
74564,LOS ÁNGELES,residential,354.0689068403,2021,9,0,10,0
131317,PENCO,secondary,13.2573899925852,2021,3,2,12,0
223190,PINTO,footway,83.4112161366284,2021,21,6,11,0
129889,CONCEPCIÓN,footway,35.4865875626366,2021,13,3,3,0
315621,CHIGUAYANTE,residential,8.43726561845367,2021,6,3,8,0
153989,TOMÉ,living_street,157.552357415803,2023,6,1,7,0
284636,LOS ÁNGELES,residential,240.192017868697,2021,13,2,3,0
266252,CONCEPCIÓN,residential,105.40384093533,2023,4,1,9,0
115380,HUALPÉN,living_street,121.433749524957,2022,6,2,12,0
176689,LOS ÁLAMOS,track,1357.629717922,2022,4,1,4,0
210883,ANTUCO,residential,588.341282048262,2021,14,6,3,0
112221,PENCO,residential,66.8694902078298,2022,17,6,11,0
109796,CORONEL,residential,220.449458482663,2023,10,6,3,0
36101,TALCAHUANO,living_street,69.6047416226733,2021,1,2,2,0
256203,CORONEL,service,52.6664044253662,2022,15,3,11,0
55100,SAN CARLOS,secondary,90.4652266482908,2021,10,6,6,0
129246,LOS ÁNGELES,residential,2170.80374569354,2022,21,0,9,0
102818,LOTA,residential,231.454859472404,2023,14,0,8,0
281841,PINTO,track,103.522787619544,2022,19,4,8,0
128019,CONCEPCIÓN,living_street,72.1581732380443,2022,16,2,9,0
135531,FLORIDA,living_street,50.3386435755199,2021,21,5,8,0
268196,LOTA,secondary,123.025089740999,2023,4,2,12,0
310799,TIRÚA,track,881.187446295646,2021,20,5,8,0
302083,CORONEL,service,64.5594215187373,2023,8,1,7,0
49583,CONCEPCIÓN,living_street,131.997645744544,2022,10,0,1,0
251306,CONCEPCIÓN,service,8.04142763737558,2022,7,6,7,0
26975,PINTO,tertiary,88.5474623894974,2022,18,0,1,0
148714,SAN ROSENDO,residential,56.682510889982,2021,15,3,2,0
238593,CABRERO,service,238.271875266025,2022,7,2,8,0
160861,CORONEL,track,665.775582072229,2023,15,6,4,0
270530,LOS ÁNGELES,service,160.90155680041,2023,23,2,6,0
284438,CAÑETE,residential,154.660569668125,2021,22,5,4,0
55042,SAN CARLOS,residential,157.78740307216,2023,4,0,1,0
296897,LOS ÁNGELES,residential,447.092740600686,2021,1,3,4,0
36633,TALCAHUANO,residential,429.545820744015,2021,16,4,6,0
153943,TOMÉ,steps,217.906247797949,2022,0,4,9,0
59917,SANTA JUANA,residential,965.108827624312,2022,7,4,2,0
24016,COIHUECO,tertiary,14795.8003344484,2022,22,1,4,0
80495,CORONEL,residential,271.466902514345,2023,5,3,2,0
175558,CORONEL,living_street,100.822486961378,2021,0,4,9,0
131850,CABRERO,living_street,175.423210277097,2021,22,3,10,0
287638,SANTA BÁRBARA,unclassified,21.6282642391643,2022,9,0,2,0
31544,HUALPÉN,residential,138.67235309908,2023,22,5,2,0
124938,TALCAHUANO,living_street,40.7354685276261,2021,20,0,3,0
134634,LAJA,living_street,180.397732390922,2022,14,1,4,0
102649,CORONEL,living_street,98.8317963319249,2023,7,0,6,0
157452,CHILLÁN,tertiary,141.997347561463,2023,7,6,6,0
82484,LOS ÁNGELES,living_street,56.4202993491474,2022,12,2,2,0
224241,YUNGAY,track,170.444795974793,2023,6,6,8,0
185255,CABRERO,service,58.4580509406608,2022,19,4,7,0
234319,FLORIDA,residential,348.758401354994,2022,0,4,3,0
219393,NINHUE,track,3832.3212330886,2021,2,1,11,0
288133,LEBU,residential,59.6855541353456,2021,10,0,4,0
49591,CONCEPCIÓN,residential,395.356286829814,2023,6,5,10,0
109809,CORONEL,living_street,85.8860627334387,2023,13,5,8,0
210924,LOS ÁLAMOS,track,3542.39173288664,2023,3,5,5,0
94622,PINTO,track,739.815386093648,2023,10,1,2,0
94621,PINTO,service,211.347859925552,2022,8,5,4,0
124856,CONCEPCIÓN,service,21.385523375721,2021,22,3,5,0
126907,LOTA,living_street,174.196759828089,2023,23,0,5,0
100159,BULNES,residential,173.758199792108,2023,7,6,9,0
115343,HUALPÉN,living_street,108.075328111514,2022,9,1,5,0
296900,LOS ÁNGELES,living_street,156.056323750072,2021,17,3,4,0
22127,YUNGAY,tertiary,2629.42548302452,2022,19,6,10,0
222426,HUALPÉN,service,69.7674442098013,2023,5,1,1,0
115026,TALCAHUANO,residential,128.993305233488,2022,18,6,6,0
262245,LOS ÁNGELES,track,20.0288947320063,2022,13,3,3,0
275238,LOTA,unclassified,50.1748322380357,2022,15,4,6,0
104332,SAN FABIÁN,residential,1458.61629840689,2022,1,5,2,0
129755,CAÑETE,unclassified,2954.80041216309,2022,12,3,1,0
188960,SAN IGNACIO,residential,235.953600403938,2023,18,2,6,0
139541,HUALPÉN,service,113.41367023593,2023,2,4,1,0
95758,SAN IGNACIO,track,211.547646878201,2023,15,2,9,0
305230,SAN PEDRO DE LA PAZ,residential,8.64517401598666,2023,19,4,5,0
128927,TOMÉ,residential,75.8166741244971,2022,16,6,9,0
315649,CORONEL,residential,24.825249136517,2022,11,1,5,0
115252,TALCAHUANO,living_street,117.710893319672,2021,20,0,2,0
81750,LOS ÁNGELES,residential,206.605545331447,2023,7,3,12,0
153867,TOMÉ,footway,143.424463006819,2021,1,1,8,0
124430,CONCEPCIÓN,living_street,129.413377288721,2021,12,0,3,0
136843,CHIGUAYANTE,living_street,73.3069498008126,2022,9,2,12,0
255107,BULNES,residential,361.040350334674,2021,21,5,10,0
77727,LOS ÁNGELES,living_street,159.068932231737,2023,12,1,8,0
142064,CHIGUAYANTE,residential,429.641319414955,2023,10,0,2,0
198451,CHILLÁN,unclassified,302.514019952887,2023,11,3,6,0
219993,CAÑETE,residential,188.316512135231,2022,16,1,1,0
165265,BULNES,motorway_link,472.451715317383,2022,14,0,4,0
55061,SAN CARLOS,footway,70.2656285722523,2023,11,6,4,0
27869,TOMÉ,tertiary,58.7165402640952,2023,7,2,9,0
196377,TALCAHUANO,residential,65.5784455155823,2021,16,6,3,0
283918,SAN IGNACIO,primary,11.1368541597304,2023,16,4,7,0
49612,CONCEPCIÓN,living_street,150.498656686189,2023,18,1,5,0
34557,CHILLÁN,residential,226.909793779003,2021,18,3,2,0
284672,LOS ÁNGELES,construction,56.6309042595999,2022,5,4,2,0
76354,LOS ÁNGELES,living_street,282.701088538393,2023,6,3,8,0
74309,LOS ÁNGELES,residential,259.923415590239,2023,15,2,8,0
136970,LOS ÁNGELES,motorway_link,275.148903566406,2023,9,4,6,0
203438,CONCEPCIÓN,residential,214.033626558747,2021,12,4,2,0
55174,SAN CARLOS,unclassified,111.355443653003,2023,12,1,8,0
63643,CONCEPCIÓN,residential,339.844151900416,2023,23,0,12,0
284924,COIHUECO,path,153.639282215436,2023,16,4,11,0
20831,CHILLÁN VIEJO,residential,1526.462449325,2023,12,6,1,0
217748,CONCEPCIÓN,living_street,102.13897099655,2021,9,5,10,0
55270,CHILLÁN,service,19.5134452084415,2023,16,3,1,0
295712,LEBU,residential,245.529470409754,2023,9,4,7,0
159870,CHILLÁN,unclassified,23.681626693982,2023,21,3,1,0
154036,TOMÉ,residential,160.656156108314,2022,13,1,2,0
32411,CHILLÁN,residential,129.829597305683,2023,15,3,1,0
39319,CHILLÁN,secondary,10.6549575300201,2021,10,4,11,0
128522,SAN PEDRO DE LA PAZ,living_street,236.971267376514,2021,4,4,1,0
40860,NINHUE,unclassified,2329.16863383206,2021,17,1,9,0
276493,SANTA BÁRBARA,tertiary_link,18.3879012961667,2021,23,3,5,0
82737,LOS ÁNGELES,residential,27.4174573545209,2021,2,6,5,0
36451,TALCAHUANO,residential,196.422498219221,2023,17,0,10,0
127808,CONCEPCIÓN,living_street,53.0624707390858,2022,11,5,3,0
31494,HUALPÉN,residential,89.7443050806888,2023,12,2,5,0
100102,CHILLÁN VIEJO,footway,175.055212774491,2022,13,6,1,0
149116,LOS ÁNGELES,residential,79.9318885963062,2023,0,1,11,0
128046,CONCEPCIÓN,living_street,142.925259662182,2023,2,4,6,0
25423,PINTO,residential,599.459373142087,2023,0,3,12,0
26618,PINTO,tertiary,2632.52988470993,2022,16,5,3,0
203426,CONCEPCIÓN,living_street,61.0865253356416,2021,15,4,12,0
175963,LOS ÁNGELES,service,86.3765223121228,2022,22,0,4,0
275211,LOTA,motorway,260.614119422359,2022,3,1,3,0
150177,SANTA JUANA,unclassified,8933.66172025948,2021,16,3,3,0
132205,ALTO BIOBÍO,unclassified,556.074981491858,2023,2,0,10,0
115027,TALCAHUANO,service,214.836095434611,2023,8,1,2,0
132493,NACIMIENTO,track,39.2358195554658,2023,13,0,4,0
198460,CHILLÁN,unclassified,1777.91314244643,2022,6,1,3,0
84229,MULCHÉN,residential,122.25493538956,2021,13,4,5,0
26627,PINTO,track,9880.20620184743,2023,2,1,12,0
242228,YUNGAY,track,8.16995305130184,2022,17,4,10,0
300522,QUILLÓN,residential,535.459175784909,2023,0,5,9,0
179504,SAN PEDRO DE LA PAZ,living_street,83.6161595005535,2023,2,0,6,0
78370,LOS ÁNGELES,living_street,112.0013525903,2021,0,4,8,0
128608,SAN PEDRO DE LA PAZ,living_street,78.5075673474623,2021,12,3,11,0
312016,CONCEPCIÓN,residential,507.397595690521,2021,18,6,6,0
282513,LOS ÁLAMOS,residential,142.693034499637,2021,12,1,8,0
229638,ANTUCO,track,250.022465146966,2021,10,6,1,0
300439,CONTULMO,residential,105.36388770259,2021,19,1,10,0
172283,LOS ÁNGELES,living_street,72.3965656749207,2021,1,2,9,0
197345,EL CARMEN,living_street,96.5365148286324,2021,9,4,12,0
155349,LOTA,unclassified,24.4996606684164,2023,13,5,6,0
124379,CONCEPCIÓN,service,392.977153355352,2022,13,1,4,0
280066,CORONEL,residential,31.1973031933492,2022,9,5,1,0
284292,CONCEPCIÓN,service,5.73468877240209,2023,12,3,4,0
288125,LEBU,residential,92.5300677898384,2022,2,4,2,0
82441,LOS ÁNGELES,living_street,56.0908592832684,2021,17,2,9,0
315789,CONCEPCIÓN,primary_link,11.9392931789114,2023,3,1,3,0
274625,YUNGAY,track,136.99395660124,2021,22,0,2,0
127020,CHIGUAYANTE,residential,874.297673167971,2021,22,6,7,0
40937,TOMÉ,living_street,44.7865062513642,2023,4,4,3,0
37723,QUIRIHUE,residential,288.415318899047,2023,14,3,3,0
161108,CHILLÁN,residential,243.523386706652,2022,10,4,6,0
284924,COIHUECO,path,153.639282215436,2021,18,2,4,0
22381,SAN IGNACIO,tertiary,2870.94885140229,2021,23,3,2,0
175622,CORONEL,residential,71.4748787517123,2022,4,3,11,0
248333,TALCAHUANO,primary_link,44.5208563658855,2021,12,5,7,0
242417,PENCO,residential,127.729321277609,2022,16,0,5,0
82251,LOS ÁNGELES,residential,94.4982775761104,2023,19,1,4,0
287908,YUMBEL,residential,490.704389774188,2023,5,4,10,0
286961,LEBU,service,41.7288235046746,2021,19,5,3,0
288539,CABRERO,secondary,217.295414337775,2023,23,6,12,0
83489,LOS ÁNGELES,living_street,81.5916859184632,2023,22,6,5,0
276455,SANTA BÁRBARA,living_street,47.330166577856,2021,19,1,3,0
92616,CHILLÁN,residential,18.7989773191444,2023,10,2,2,0
283908,BULNES,primary,2715.91152022941,2023,21,6,3,0
174858,CORONEL,motorway_link,449.831376969209,2022,9,3,8,0
22071,BULNES,tertiary,12181.1159585592,2021,11,2,5,0
22683,COELEMU,tertiary,6017.73894858322,2022,11,5,3,0
129238,LOS ÁNGELES,track,744.667322899596,2022,12,0,2,0
109678,CORONEL,living_street,123.945178513077,2023,21,5,6,0
207438,CONCEPCIÓN,footway,8.95273748614931,2023,12,3,7,0
123899,HUALPÉN,residential,156.904275228889,2022,1,0,6,0
27823,TOMÉ,residential,455.164955366858,2023,11,5,5,0
127504,YUMBEL,track,171.935167392374,2023,10,3,9,0
313474,CONCEPCIÓN,footway,20.4074299934227,2021,13,4,1,0
217694,CONCEPCIÓN,footway,15.5525656766386,2023,21,5,10,0
287601,ARAUCO,residential,215.934673321968,2021,18,0,8,0
235996,CURANILAHUE,footway,129.1041870775,2023,8,3,1,0
114796,CONCEPCIÓN,residential,45.4991464784757,2021,10,4,2,0
49534,CHIGUAYANTE,residential,168.914032681853,2023,13,3,11,0
206755,TUCAPEL,path,9.3262219016248,2022,12,4,3,0
31921,CONCEPCIÓN,residential,156.906251144606,2023,10,5,12,0
137768,SAN PEDRO DE LA PAZ,tertiary,1095.53781350675,2022,2,4,1,0
30981,HUALPÉN,living_street,281.924024054238,2023,13,1,10,0
312350,SAN PEDRO DE LA PAZ,residential,85.4814693850555,2022,15,4,12,0
150582,SAN CARLOS,living_street,45.0939808533769,2023,17,1,9,0
239648,TUCAPEL,primary,14688.7427991606,2023,17,1,7,0
43819,CHIGUAYANTE,residential,749.293033915847,2022,5,4,11,0
281651,PINTO,footway,149.634965764718,2021,19,6,10,0
22407,PINTO,tertiary,1533.32833394394,2023,6,4,11,0
115266,TALCAHUANO,residential,196.575010517624,2023,10,2,4,0
31853,CONCEPCIÓN,residential,91.1091459556462,2021,15,4,8,0
30978,CONCEPCIÓN,residential,157.567430455195,2021,11,6,6,0
31498,HUALPÉN,residential,158.114729128962,2022,3,0,9,0
194112,CONCEPCIÓN,residential,55.3420398854444,2022,18,6,7,0
280399,CORONEL,residential,384.511086901479,2021,3,4,8,0
29029,CHILLÁN,residential,177.756355054102,2021,11,3,6,0
212203,CONTULMO,track,3539.21134231447,2023,8,3,2,0
281657,PINTO,footway,148.680306340953,2023,19,2,11,0
309696,CONCEPCIÓN,footway,207.542638606401,2021,23,0,8,0
100035,TALCAHUANO,primary,396.310004767886,2021,23,3,7,0
25701,SAN CARLOS,motorway_link,175.17593826405,2023,0,3,5,0
315272,CONCEPCIÓN,primary_link,26.5030256531223,2021,11,2,4,0
137892,TOMÉ,living_street,102.775586725128,2021,21,3,6,0
129309,LOS ÁNGELES,motorway_link,87.0209070395657,2021,8,1,7,0
220263,PENCO,service,159.545870382339,2021,19,3,3,0
312044,CONCEPCIÓN,residential,647.227757781845,2021,21,2,10,0
127894,CONCEPCIÓN,living_street,54.9652119664894,2022,1,4,10,0
